,surfarea_Network_1,surfarea_Network_2,surfarea_Network_3,surfarea_Network_4,surfarea_Network_5,surfarea_Network_6,surfarea_Network_7,surfarea_Network_8,surfarea_Network_9,surfarea_Network_10,surfarea_Network_11,surfarea_Network_12,surfarea_Network_13,surfarea_Network_14,surfarea_Network_15,surfarea_Network_16,surfarea_Network_17,Subject
343,4112.3076171875,17301.763671875,9241.9013671875,4112.0286865234375,10377.03515625,11388.1201171875,14463.49267578125,14547.81103515625,6068.71875,43604.640625,3425.6080322265625,10651.32763671875,11680.14501953125,11568.14453125,9463.1962890625,15308.599609375,13686.36865234375,220721
344,4290.64599609375,18267.482421875,9024.18212890625,4991.700439453125,13567.7177734375,10147.9912109375,15060.787109375,12178.96630859375,5696.6171875,42591.67578125,2689.366455078125,12533.07080078125,12140.1650390625,8712.7470703125,9591.0400390625,14755.072265625,17606.9755859375,227533
345,4425.2486572265625,16529.5029296875,8491.4013671875,5314.693115234375,12884.49658203125,10241.03515625,13565.2763671875,12298.5615234375,6359.295166015625,41741.587890625,2353.8978271484375,10118.3681640625,9733.06884765625,8261.7294921875,7990.21044921875,14948.1875,12703.81005859375,228434
346,5622.908447265625,19239.48828125,10026.2685546875,4472.78125,16666.73974609375,11974.0166015625,12240.3193359375,9713.20556640625,5579.77734375,40347.02734375,2689.841552734375,9144.9091796875,9327.2548828125,8987.9326171875,7273.890625,13848.16650390625,15358.0078125,231928
347,6116.998779296875,14829.85498046875,8235.984130859375,4859.777587890625,15919.1337890625,11529.03271484375,16205.2197265625,11097.15478515625,5959.88671875,35921.8203125,2670.392333984375,9956.70751953125,11109.4248046875,10200.4228515625,9521.8017578125,14709.82763671875,15253.97509765625,236130
348,3930.7174072265625,16358.806640625,10421.82177734375,4353.550048828125,13426.1552734375,10609.3427734375,14907.341796875,14409.11865234375,7324.150390625,36891.931640625,2400.356201171875,11607.376953125,8352.47998046875,8515.34375,9957.8857421875,15662.98876953125,15545.58203125,237334
349,4817.722412109375,18072.59375,8380.7841796875,5141.39306640625,14964.59375,11715.14697265625,15945.3671875,11384.205078125,7351.60986328125,40364.748046875,2409.3443603515625,13193.2236328125,13243.140625,8780.80859375,6894.060791015625,19158.28125,16656.54443359375,238033
350,4611.010009765625,17498.46142578125,10747.216796875,4606.6044921875,9644.3935546875,10286.412109375,15688.5966796875,13487.6240234375,7466.247802734375,40593.587890625,2462.2493896484375,10076.39599609375,9983.6318359375,12777.49609375,9248.404296875,13910.361328125,16580.56787109375,239944
351,4357.898681640625,16224.5009765625,7733.198486328125,5369.402587890625,10518.1494140625,10349.28564453125,15821.75,11086.91943359375,6768.363525390625,39611.400390625,2111.62451171875,10963.37255859375,12469.61572265625,9732.0693359375,7947.955078125,12510.68212890625,17219.91796875,245333
352,7216.19287109375,18947.9755859375,8053.783447265625,3922.4114990234375,13731.265625,10364.47314453125,14986.18994140625,11347.1708984375,6274.5693359375,39971.09375,3009.0455322265625,11206.78515625,11606.0234375,9893.0595703125,9012.24560546875,11568.365234375,20406.98046875,248339
353,4199.671630859375,17640.359375,9532.06103515625,4918.133056640625,13320.4267578125,11255.9755859375,13450.6533203125,10561.69091796875,6602.502197265625,41885.630859375,2278.5604248046875,10908.64990234375,13658.572265625,10293.57958984375,7870.99853515625,15693.779296875,16126.7529296875,249947
354,4605.086669921875,16444.86572265625,8878.314453125,5663.673583984375,13487.263671875,9887.8603515625,15601.1767578125,14026.2265625,6861.7060546875,41865.5546875,2811.054443359375,12273.2490234375,7541.483642578125,8460.76904296875,6691.486572265625,15395.662109375,14019.57080078125,250932
355,4469.23876953125,19407.5859375,8345.93408203125,4221.5462646484375,10339.87939453125,10189.7265625,16356.982421875,14759.998046875,6920.9423828125,44985.185546875,2261.3045654296875,10087.09375,11197.62451171875,11817.751953125,6783.1298828125,17918.916015625,15617.1123046875,251833
356,4551.88427734375,15648.4951171875,9492.134765625,5468.159423828125,14181.9287109375,10060.84375,12150.880859375,12332.365234375,7051.5400390625,38956.087890625,1956.4105834960938,8308.158203125,8866.17236328125,9129.65771484375,6090.106201171875,15656.0625,15014.42822265625,255639
357,4471.298583984375,14824.32421875,7315.62255859375,4501.259033203125,15583.5224609375,9072.7314453125,15162.16015625,11817.3505859375,6252.69140625,37315.03125,1943.6350708007812,11086.318359375,11213.005859375,9768.5126953125,7074.56396484375,16632.1943359375,14510.03369140625,255740
358,4231.6978759765625,14594.02783203125,7399.73828125,4653.39697265625,16387.66015625,11460.31298828125,16842.2041015625,13978.4306640625,6344.197998046875,38316.83203125,2692.4697265625,10300.4912109375,11709.44287109375,9136.2783203125,9039.63330078125,16332.626953125,11975.005859375,257542
359,4241.244873046875,19208.833984375,9971.9052734375,4258.9136962890625,12251.91455078125,11479.01220703125,18747.0244140625,11125.041015625,6139.708740234375,41929.0234375,2526.4742431640625,11935.96728515625,11654.23681640625,8680.3828125,6820.81884765625,17071.361328125,17055.02734375,257845
360,5229.5810546875,16480.22265625,8785.41650390625,4546.504150390625,16625.45751953125,10452.9453125,15626.76220703125,12353.2861328125,6181.201904296875,41434.5859375,2660.6103515625,11882.94287109375,7528.789306640625,9559.9794921875,9447.208984375,15392.24462890625,15432.80224609375,257946
361,6378.57421875,13276.53125,10385.47802734375,5047.30615234375,18587.5556640625,10036.09326171875,15887.38037109375,13958.4775390625,6932.699951171875,42875.5546875,2788.59912109375,11118.03466796875,9268.1181640625,7899.81982421875,8568.712646484375,12242.75537109375,18487.7197265625,263436
362,5285.316162109375,16024.4736328125,10001.47509765625,4430.845458984375,15819.5419921875,12942.208984375,15345.1953125,14676.7509765625,7414.595703125,42870.4140625,2599.5665283203125,12420.97021484375,13281.0732421875,10596.54833984375,10077.6240234375,13138.1396484375,16005.708984375,268749
363,4532.345703125,14776.2451171875,10789.7275390625,5201.95068359375,13015.97607421875,10874.03515625,14615.52099609375,11623.61181640625,5617.00341796875,41083.38671875,3020.21337890625,9446.05517578125,9566.85400390625,9423.5966796875,10801.32861328125,11721.39990234375,16713.84375,268850
364,4616.16748046875,20724.890625,13493.63330078125,4882.71630859375,13265.57763671875,10406.25048828125,16528.37255859375,14315.94091796875,7217.30615234375,44252.345703125,3016.30419921875,14386.2236328125,11821.6865234375,9786.39453125,9079.755859375,14307.3623046875,16689.93359375,270332
365,5381.53955078125,18312.642578125,9375.43359375,5566.63037109375,15756.83935546875,10595.89794921875,14075.1171875,14147.92919921875,5985.076904296875,38178.25390625,2689.8919677734375,8729.91015625,11064.72265625,10887.46826171875,9463.7197265625,17313.03271484375,13008.9990234375,274542
366,4959.71484375,18416.55078125,9157.65625,3591.9124755859375,11728.31640625,8918.72607421875,14077.751953125,10658.36865234375,6099.10107421875,41819.54296875,2601.700439453125,9850.14697265625,14349.48828125,10765.3740234375,8630.017333984375,14503.57958984375,15950.9345703125,275645
367,6271.86279296875,14183.53759765625,9747.92138671875,4603.944580078125,16195.51611328125,11451.6484375,15624.51953125,16376.0595703125,7311.874755859375,45188.7109375,2427.9019775390625,10916.77587890625,9691.3173828125,7931.48828125,6354.96142578125,17922.091796875,15310.30712890625,281135
368,7553.638671875,15776.70849609375,9489.92138671875,5105.771240234375,13392.68505859375,11064.087890625,13857.74072265625,12642.994140625,5883.712646484375,43528.91796875,2854.471923828125,9636.9248046875,7725.85986328125,10490.34326171875,11982.919921875,12849.884765625,16941.736328125,284646
369,4126.424072265625,17588.96826171875,7975.824951171875,5222.105712890625,13569.23046875,9806.84375,16458.86181640625,14081.74658203125,5687.16259765625,43659.9296875,2174.177001953125,9826.9462890625,9773.5439453125,9092.08740234375,7176.9345703125,15427.71484375,14257.98583984375,285345
370,6422.841552734375,17173.4404296875,10821.5537109375,4732.822998046875,14313.60302734375,9575.98583984375,14381.7587890625,16230.20703125,5976.7392578125,45931.6640625,2810.4688720703125,8133.52978515625,10493.74072265625,10139.3515625,9793.56787109375,15957.42529296875,11604.3525390625,285446
371,6305.5693359375,16472.09228515625,9238.9443359375,4481.273681640625,12409.07421875,11723.6513671875,15628.3798828125,13175.2626953125,6291.2880859375,41679.04296875,2705.20947265625,12808.9287109375,7384.06591796875,10114.482421875,8502.85400390625,14984.640625,20808.96875,286347
372,5576.65673828125,19081.533203125,9282.1171875,5339.855712890625,13134.50048828125,10814.61181640625,12773.31201171875,12388.26708984375,6868.027587890625,41823.94140625,2517.4041748046875,9589.44970703125,9830.435546875,11309.12890625,9880.33642578125,14011.359375,15724.93505859375,286650
373,5279.413330078125,17939.4189453125,11959.67724609375,5028.848388671875,13090.15771484375,9355.3818359375,15745.4140625,9162.43994140625,7617.932861328125,39962.97265625,2081.1749877929688,13106.365234375,9285.86572265625,9845.0126953125,8458.59033203125,16770.740234375,18118.9404296875,290136
374,3502.264892578125,16904.5615234375,9983.77734375,3594.2659912109375,15036.54833984375,11343.876953125,12726.8330078125,11916.6376953125,5451.005615234375,40825.60546875,2574.291259765625,8342.584716796875,7994.352294921875,10134.62890625,6067.669677734375,15942.3154296875,13477.630859375,293748
375,5450.789794921875,15445.51513671875,6878.8974609375,4601.614501953125,12136.8212890625,9008.88671875,16017.86181640625,10490.986328125,6220.09033203125,41056.2265625,2499.7726440429688,12078.24072265625,10269.69873046875,8430.4150390625,6349.070068359375,12806.673828125,12396.4208984375,297655
376,4954.98974609375,15989.2119140625,11023.20654296875,4232.5731201171875,15213.71240234375,11085.501953125,12753.75146484375,14073.095703125,7044.64111328125,39727.736328125,2890.497802734375,10769.14990234375,13205.494140625,11070.919921875,10464.54736328125,14301.2958984375,20110.6806640625,299154
377,7507.67041015625,13419.2373046875,10173.0947265625,3701.37255859375,16526.2119140625,10005.69873046875,16080.0419921875,12383.79296875,6759.69140625,46848.3515625,2230.279296875,15080.3818359375,11297.45751953125,9182.94921875,8088.20654296875,12632.09814453125,13145.24267578125,299760
378,5568.93505859375,18502.94921875,11012.1083984375,5525.96435546875,15379.06494140625,11214.13134765625,14004.65966796875,12632.64013671875,6278.37890625,35414.240234375,2178.107177734375,12507.52880859375,11038.64892578125,9902.046875,10719.0517578125,12217.224609375,16717.6298828125,300618
379,6103.336669921875,12069.138671875,10165.2763671875,4449.32568359375,18667.037109375,11221.66943359375,13687.96875,12899.921875,7373.5400390625,42607.421875,3728.5384521484375,12649.431640625,11455.2041015625,9668.5361328125,9108.126953125,16404.73974609375,12175.18994140625,300719
380,5410.639404296875,15514.26025390625,10548.154296875,4681.89794921875,13753.84228515625,9942.5078125,15329.4541015625,11276.63623046875,6368.831787109375,44824.68359375,2258.86376953125,9117.34765625,8737.73193359375,11029.8466796875,9733.43701171875,15278.37451171875,17084.2255859375,303119
381,6243.263671875,17411.9453125,8565.1552734375,3904.83056640625,15836.6044921875,9830.861328125,15136.19921875,13683.1728515625,6336.98095703125,42848.349609375,2205.1873779296875,10857.46533203125,10359.2890625,9151.15380859375,9261.0478515625,16747.3095703125,15298.8388671875,304020
382,5586.41064453125,16342.84033203125,6095.417724609375,4814.63623046875,12565.55517578125,9550.546875,14310.84912109375,12310.6064453125,6717.61279296875,41426.80078125,2576.44140625,10069.9404296875,11108.6064453125,10515.6103515625,7735.534423828125,18863.28125,18069.796875,304727
383,5577.981201171875,15556.421875,9629.32763671875,3785.611328125,13586.470703125,10533.90185546875,16604.7236328125,13883.85888671875,5606.290771484375,46670.220703125,2236.85205078125,10182.70361328125,8254.0712890625,10400.4775390625,9402.63427734375,14794.6201171875,12600.7724609375,307127
384,5097.52294921875,18246.4111328125,8238.656982421875,4398.1142578125,14009.93505859375,10684.9658203125,16498.3544921875,11184.361328125,5716.615478515625,41619.26171875,2196.3895874023438,9627.0146484375,7971.4267578125,10593.4482421875,9626.9423828125,16045.85302734375,16455.88427734375,309636
385,4657.47314453125,22282.7451171875,9384.92919921875,4472.725830078125,12103.9296875,10286.8349609375,15526.8095703125,13302.654296875,7447.983642578125,44855.662109375,2171.1696166992188,11365.5244140625,11790.771484375,10263.435546875,11735.32470703125,18778.94140625,15981.91796875,310621
386,6975.300048828125,15290.5166015625,8683.6630859375,4627.36962890625,13183.87939453125,12629.42724609375,13216.07958984375,13837.03076171875,6738.5380859375,42116.01953125,2551.303466796875,10827.2919921875,12127.3916015625,9698.3544921875,10581.96875,10703.6943359375,15290.3212890625,314225
387,5748.22802734375,18722.40234375,7916.71142578125,5793.3291015625,12908.23828125,10234.5068359375,15786.6142578125,13213.83154296875,6014.79736328125,39353.6484375,2386.302490234375,11656.1044921875,10582.69091796875,10191.4326171875,8000.72607421875,11836.521484375,16303.66259765625,316633
388,7150.8154296875,16470.49853515625,11653.953125,3896.791748046875,13069.52783203125,7920.1142578125,13080.0537109375,11028.08056640625,5971.493408203125,39525.2578125,2734.7447509765625,12570.16064453125,10682.7119140625,9731.8662109375,8359.743896484375,13254.7353515625,14750.7529296875,316835
389,7000.524658203125,14994.85693359375,9891.1904296875,4659.56982421875,15732.494140625,12606.82568359375,13670.8720703125,11073.15283203125,6658.35009765625,42863.677734375,2694.1649169921875,10393.3173828125,10445.0087890625,10435.03076171875,9843.78662109375,12232.642578125,16290.09423828125,318637
390,5184.56005859375,16477.02294921875,9759.15283203125,4458.71142578125,14990.583984375,9975.60693359375,13598.28662109375,13715.30859375,6265.99267578125,39440.619140625,2130.679443359375,11827.6103515625,9882.58056640625,8146.5078125,8663.43212890625,14885.29833984375,13254.6083984375,321323
391,4748.46923828125,15613.02099609375,7240.11572265625,4370.29345703125,11224.537109375,10496.318359375,16589.650390625,12262.1064453125,5903.976806640625,39815.638671875,2111.454833984375,12401.69677734375,9322.58447265625,8287.199462890625,7641.997802734375,10907.06689453125,11705.95849609375,322224
392,4897.53173828125,14004.69140625,7822.732421875,4302.67626953125,16046.39306640625,9772.736328125,13567.3154296875,14559.20458984375,5979.140625,50311.189453125,3158.1883544921875,13586.75048828125,10152.6533203125,7721.719970703125,9482.9521484375,14208.33935546875,15956.05126953125,325129
393,6188.16748046875,17643.931640625,7257.1552734375,4730.258544921875,12199.822265625,10100.10498046875,16664.9873046875,12743.91162109375,5985.824462890625,44877.2265625,2841.46630859375,13339.8466796875,10972.9443359375,8731.77294921875,9946.31884765625,16727.12060546875,11704.62744140625,329844
394,6333.678466796875,16946.6806640625,8421.446533203125,4458.103759765625,11836.0908203125,11003.10693359375,16040.57421875,11747.07470703125,6164.618896484375,43161.55859375,2282.036865234375,11515.69140625,13242.404296875,9042.119140625,6602.8486328125,14697.19384765625,15538.0478515625,330324
395,4849.10205078125,16554.35791015625,8346.0224609375,5121.474609375,12940.4404296875,10308.59765625,15200.5849609375,11103.6220703125,5967.39794921875,37144.982421875,2018.852783203125,9322.28955078125,8334.47509765625,9913.82421875,7615.10546875,13993.17236328125,16715.5654296875,333330
396,7224.156982421875,16211.6630859375,9046.59912109375,5607.556884765625,13277.40283203125,11618.1201171875,14738.130859375,14675.6552734375,6168.651123046875,38700.630859375,3533.90966796875,9293.7900390625,9654.13818359375,11062.13623046875,10512.04052734375,12114.71923828125,13350.916015625,334635
397,5612.69873046875,17220.90234375,9050.1162109375,4107.023193359375,16222.83447265625,8696.3115234375,16321.04296875,11475.5869140625,5892.77587890625,40829.8359375,3505.24169921875,12198.7548828125,11728.93017578125,9862.298828125,9149.80810546875,17962.984375,14270.21875,336841
398,5484.82666015625,12651.6728515625,8148.9287109375,5065.4208984375,18802.2216796875,10082.23291015625,14687.1455078125,10484.681640625,5614.002685546875,38607.62890625,2472.89306640625,9391.4365234375,9400.89404296875,10253.6845703125,7583.546142578125,16782.61962890625,16123.13623046875,339847
399,5425.117919921875,20049.94140625,9604.2705078125,4519.320068359375,11730.12451171875,9244.7587890625,16461.677734375,14358.35400390625,7002.10595703125,40396.048828125,3067.4127197265625,13766.51611328125,11175.17138671875,9453.88671875,9183.68994140625,17927.2470703125,13402.166015625,341834
400,4432.24072265625,20140.8740234375,7623.2734375,5421.56396484375,15753.4951171875,11015.19580078125,14209.41015625,13566.625,5995.55810546875,38671.0390625,2951.056396484375,10978.43115234375,10729.4208984375,10811.6630859375,9080.513671875,17544.9853515625,14944.61865234375,346945
401,5282.28369140625,15918.12890625,8464.11865234375,3789.6895751953125,10210.6513671875,12417.1904296875,16058.51171875,14075.66357421875,6409.752685546875,39472.375,2810.285400390625,11780.38037109375,9707.58935546875,7588.85546875,8551.5205078125,14765.9931640625,15179.27490234375,348545
402,5648.099853515625,13002.361328125,7868.46240234375,3597.8787841796875,20207.666015625,10364.7001953125,13599.6572265625,13801.97265625,6823.38330078125,47693.154296875,3929.37841796875,11827.1337890625,9572.0791015625,8449.8408203125,8228.5048828125,13195.111328125,11458.3046875,349244
403,6693.416259765625,17255.7919921875,11091.11181640625,4325.39501953125,15814.18701171875,9466.87158203125,14261.216796875,11986.54248046875,5863.34375,39676.595703125,2615.364501953125,10221.0146484375,11124.8154296875,8400.94384765625,8773.1533203125,16207.3544921875,15438.0703125,350330
404,5349.368408203125,16220.3701171875,9968.8623046875,4651.9365234375,12515.43505859375,9659.06591796875,16358.4921875,14493.29736328125,6375.699462890625,37610.236328125,3197.14111328125,10758.75830078125,10656.24072265625,9449.9560546875,9539.7158203125,15754.15771484375,16500.9140625,352738
405,5129.402099609375,16139.84765625,10118.73974609375,4995.205078125,15230.19873046875,12655.65234375,14741.18310546875,14204.15869140625,7419.290283203125,38926.8203125,2625.0955810546875,12665.548828125,14539.64501953125,11649.271484375,9058.76708984375,13971.86474609375,18762.5302734375,353740
406,6271.65625,16575.3662109375,11540.50634765625,5094.40625,13560.29150390625,10652.626953125,15490.5693359375,15717.6767578125,7860.305419921875,45522.8046875,3203.337890625,8424.4755859375,9657.1162109375,10642.13525390625,9016.14111328125,13058.77490234375,14755.90673828125,356948
407,6457.58740234375,16542.9462890625,9320.130859375,4690.58642578125,13864.59326171875,10275.271484375,15425.28857421875,12460.3916015625,6321.294677734375,39867.45703125,1947.8659057617188,12368.869140625,11559.271484375,8034.1796875,10115.73828125,14481.4990234375,19470.3984375,358144
408,6054.291259765625,17890.8876953125,9481.97705078125,5016.24609375,11489.64306640625,9828.13671875,13796.0859375,13189.421875,6920.47216796875,47239.8984375,2540.8253173828125,11029.31005859375,9593.3818359375,9040.28955078125,5926.826416015625,14280.068359375,13212.2744140625,360030
409,4192.28466796875,17032.345703125,6956.30126953125,5058.062744140625,12975.10546875,10386.14501953125,14320.03173828125,12384.67919921875,7013.143798828125,38714.73046875,2020.7606201171875,9346.431640625,7174.22412109375,8883.9609375,7681.135986328125,16377.837890625,13374.642578125,361234
410,7089.630859375,14288.380859375,9406.1044921875,4429.1142578125,16255.32763671875,11365.0595703125,15464.0078125,12186.33349609375,6143.939453125,48538.234375,3544.0888671875,13056.5,11434.58349609375,8267.9560546875,11037.755859375,13306.51171875,14337.76220703125,361941
411,5213.654296875,16840.21484375,8983.7412109375,4437.2120361328125,12240.12890625,8916.16455078125,13617.05224609375,12253.1201171875,6072.3271484375,42501.419921875,2693.276611328125,10826.8310546875,11838.01611328125,9568.81298828125,11377.7353515625,14708.38818359375,15563.8427734375,365343
412,4796.7685546875,16439.3076171875,8326.4326171875,3840.243408203125,14053.697265625,9943.58251953125,13609.458984375,14330.32177734375,6166.658203125,36847.1953125,2805.9429931640625,9608.34765625,12020.21728515625,8821.15087890625,9157.162841796875,15379.416015625,14519.65234375,366042
413,6077.283203125,14804.0673828125,8953.150390625,4287.8212890625,14704.80126953125,9148.563720703125,15675.201171875,13563.0390625,6890.439453125,43529.283203125,1358.4572143554688,9435.58349609375,8472.637451171875,10639.06884765625,9152.749755859375,13058.32666015625,15453.6279296875,371843
414,5149.891357421875,18399.453125,11833.064453125,6131.76513671875,15776.63427734375,10190.74658203125,12521.201171875,13164.9482421875,6833.49267578125,38408.537109375,2797.1373291015625,9748.30224609375,10932.1552734375,8000.248046875,9389.1640625,11472.310546875,15222.4833984375,377451
415,6347.895263671875,18546.7353515625,9649.68798828125,4354.307373046875,13542.7109375,8657.400634765625,15193.12109375,16601.9169921875,6123.60986328125,45917.06640625,2985.940673828125,10688.02978515625,10284.32861328125,11304.8583984375,10286.845703125,14458.77978515625,13276.01123046875,378857
416,3856.4921875,20307.1474609375,7657.55615234375,5608.78125,10957.04052734375,11675.0869140625,11993.818359375,13019.56787109375,6036.412841796875,43085.015625,2293.4468994140625,9510.04248046875,9249.25634765625,8770.916015625,7677.54638671875,13705.396484375,17068.85009765625,379657
417,5191.725830078125,15794.125,10368.1357421875,4919.405029296875,13825.5439453125,12455.583984375,15363.7646484375,10473.49267578125,6093.40087890625,39463.640625,2792.0697021484375,11231.73828125,11398.4599609375,9455.6435546875,8387.559326171875,16330.5244140625,18518.89453125,380036
418,3718.350830078125,16188.60546875,9624.20556640625,4704.8896484375,13388.197265625,9859.3310546875,15756.3828125,9892.25830078125,7040.203369140625,43331.056640625,3417.2830810546875,12178.5146484375,11217.7373046875,8990.86962890625,7030.20849609375,16227.44580078125,13917.88720703125,381038
419,7313.7958984375,15601.1142578125,9837.068359375,5758.32275390625,16805.974609375,10924.74609375,12316.11865234375,14282.263671875,7424.31103515625,35475.11328125,2775.612548828125,10118.4912109375,9549.64453125,10684.73681640625,9270.10693359375,14458.95947265625,15344.923828125,381543
420,4918.87890625,19385.8720703125,8605.89697265625,4316.926025390625,12049.2607421875,12158.41259765625,11663.626953125,12187.13671875,5886.8232421875,40741.83984375,2462.936767578125,13205.18359375,12172.36962890625,6182.11083984375,11920.86279296875,16155.0615234375,13817.654296875,385046
421,5825.370361328125,14620.03125,9003.70556640625,4875.969482421875,18145.078125,12842.04296875,14982.67919921875,13182.3603515625,5861.38720703125,40799.728515625,3015.718505859375,13830.00927734375,12231.51123046875,9504.09130859375,10264.5458984375,16727.2490234375,17164.55517578125,386250
422,4687.08154296875,15622.18798828125,8823.6416015625,4093.293701171875,14375.3603515625,11640.9638671875,14160.4306640625,12444.8193359375,5694.783935546875,40058.9765625,2235.919189453125,10341.92578125,10237.32958984375,8860.565185546875,6541.51953125,14299.5732421875,15690.5771484375,389357
423,5574.9521484375,18272.80078125,10550.060546875,4413.0390625,12974.55078125,9843.25244140625,13844.072265625,11501.3671875,6213.714111328125,37217.671875,1454.5986328125,9051.7900390625,13034.75927734375,7330.9609375,8726.83935546875,18840.021484375,16121.046875,391748
424,3955.7789306640625,16874.001953125,7517.729736328125,4140.46044921875,10422.349609375,11019.291015625,15890.294921875,11875.93115234375,5724.11474609375,45182.833984375,2621.2288818359375,13659.8408203125,13671.25830078125,9603.99658203125,12820.39111328125,15862.44580078125,20444.24609375,392750
425,5183.3466796875,13430.98388671875,9182.5849609375,3770.558349609375,13845.08984375,9498.30859375,17469.3935546875,14215.13427734375,5986.435791015625,34971.654296875,2951.24853515625,11326.37841796875,9957.1259765625,10191.24267578125,9961.9013671875,12569.23681640625,14587.95703125,393247
426,6199.837890625,17231.3740234375,8950.287109375,4866.70751953125,16090.67041015625,11989.0537109375,15569.19775390625,14236.94091796875,6894.50048828125,38830.7109375,2745.94140625,9434.9873046875,9076.376953125,10639.416015625,10880.90576171875,14971.37890625,13895.7919921875,393550
427,4571.294677734375,16655.1240234375,9411.484375,5418.69384765625,16742.3173828125,9659.14697265625,12555.240234375,13744.64794921875,5375.799560546875,36918.87109375,4036.95849609375,11278.59619140625,9802.7412109375,9244.39599609375,8094.5234375,14712.9951171875,12260.3720703125,394956
428,4345.397216796875,17867.5546875,7995.9580078125,4867.764404296875,12866.677734375,9300.0458984375,14251.3427734375,13963.93505859375,6977.246337890625,37380.28515625,2313.747314453125,13910.080078125,11269.8740234375,7483.099853515625,6102.996826171875,14759.97509765625,17760.021484375,395251
429,3753.0074462890625,15608.66796875,8419.722900390625,3955.9556884765625,15396.1298828125,10593.97265625,16703.95703125,12127.27978515625,6368.59326171875,39886.662109375,2924.366455078125,8582.1455078125,11226.60546875,9359.36669921875,11132.4013671875,14157.490234375,18514.419921875,395756
430,5847.944580078125,15940.11181640625,7414.133544921875,4974.284912109375,15341.9228515625,7867.8466796875,16132.7578125,9302.486328125,6365.792724609375,38865.08984375,1846.6156005859375,13674.01806640625,9296.58544921875,9060.88671875,8604.20947265625,16812.48828125,15351.86474609375,397154
431,4770.1142578125,17577.6376953125,8677.439453125,4945.124755859375,12230.35546875,11284.1181640625,13900.43701171875,10479.0029296875,7843.52490234375,42995.19921875,1821.3216552734375,12851.67822265625,8680.34765625,10196.85888671875,7077.124755859375,15249.56982421875,13462.10400390625,401422
432,5559.9453125,15540.19677734375,10519.89111328125,4352.611083984375,14518.2978515625,12039.40966796875,17235.583984375,14608.0703125,7336.279052734375,49002.490234375,2889.13671875,8259.43603515625,10380.14306640625,10879.1875,10726.201171875,14863.21484375,17382.8857421875,406432
433,6030.114501953125,17465.435546875,9042.1494140625,4374.6142578125,13331.5,8967.03955078125,11865.66748046875,12276.92724609375,7000.2841796875,39025.75390625,2084.605224609375,10931.1826171875,10560.45947265625,10477.1650390625,7971.32470703125,14395.58837890625,13613.81005859375,406836
434,6122.79638671875,16464.119140625,9298.55859375,4948.2509765625,16067.1318359375,11481.28125,15545.08056640625,9383.12939453125,6231.633056640625,38885.841796875,3056.88720703125,10687.2470703125,8869.39306640625,10360.5283203125,8341.96044921875,17041.3466796875,12033.361328125,412528
435,4524.015625,17459.7890625,12079.404296875,3546.014892578125,13303.36865234375,13275.236328125,16367.4580078125,13371.29541015625,5932.77294921875,46947.11328125,2294.5380859375,10787.8115234375,9298.81005859375,8121.47705078125,7436.810546875,17217.58740234375,16227.8447265625,413934
436,4709.484375,14764.99609375,8556.3720703125,3881.18017578125,20575.5107421875,11957.005859375,12280.33740234375,16006.52734375,6509.04541015625,36043.2890625,2858.55517578125,11943.91845703125,11161.6044921875,7018.56591796875,11952.82861328125,16500.123046875,15901.3330078125,414229
437,6247.0078125,17127.23828125,10626.6416015625,4640.819580078125,11986.806640625,9452.82080078125,14654.056640625,12159.26953125,5232.4013671875,41362.591796875,2553.720947265625,12260.10498046875,13759.34033203125,9631.21435546875,9169.01513671875,16217.4296875,17822.32421875,415837
438,5212.878662109375,16408.8701171875,10632.25,4296.65966796875,16344.767578125,12291.09375,15549.10546875,17499.4267578125,6395.24365234375,41593.298828125,3346.2037353515625,10716.7822265625,7811.960205078125,7407.192626953125,9300.1591796875,15301.19775390625,16604.041015625,421226
439,6016.578369140625,15063.400390625,9920.51318359375,4133.925537109375,16932.396484375,11816.1982421875,14893.5224609375,11718.345703125,6403.6181640625,44877.833984375,2754.5137939453125,11123.80224609375,12226.6513671875,9341.578125,8346.68896484375,14451.873046875,12014.78759765625,422632
440,4268.447998046875,18613.0029296875,9964.9404296875,4933.5380859375,15895.638671875,12611.81787109375,14702.22265625,13217.12451171875,6465.404052734375,43638.765625,2822.31640625,14858.21044921875,10772.75439453125,9330.8017578125,9631.2900390625,16398.009765625,15105.69287109375,424939
441,6471.27294921875,18400.2890625,9922.6728515625,5309.256103515625,13299.28466796875,11990.6083984375,11543.66748046875,13378.794921875,5308.54150390625,35295.08203125,1850.8388671875,7391.809814453125,12259.7412109375,10062.60498046875,7396.366455078125,14570.388671875,14644.6572265625,429040
442,4621.82666015625,15592.1357421875,9107.751953125,3649.6976318359375,13732.6806640625,8741.70849609375,15821.85400390625,11919.28173828125,5870.983154296875,41653.755859375,2634.3489990234375,10757.26806640625,11090.9755859375,10035.404296875,6762.766845703125,13727.984375,13945.6767578125,432332
443,4913.00390625,16438.54345703125,9570.232421875,4011.1009521484375,12939.763671875,11560.4169921875,14260.2041015625,10447.0654296875,5411.66552734375,40826.353515625,2469.686767578125,9491.76416015625,10618.88330078125,10358.7890625,8848.0068359375,17415.90380859375,18180.2509765625,436239
